,USSWII1,USSWII2,USSWII3,USSWII4,USSWII5,USSWII6,USSWII7,USSWII8,USSWII9,USSWII10,USSWII12,USSWII15,USSWII20,USSWII25,USSWII30
2018-04-04,200.125,211.875,217.375,220.125,222.125,224.0,225.625,227.125,229.0,231.0,233.125,235.625,235.5,234.25,234.625
2018-04-05,198.875,211.5,216.0,219.0,221.25,223.375,225.25,226.875,228.75,230.625,232.75,235.25,235.375,234.25,234.875
2018-04-06,195.125,209.625,214.5,217.875,220.125,222.25,224.125,225.875,227.625,229.625,232.0,234.375,234.5,233.625,234.125
2018-04-09,197.125,209.875,214.5,218.0,220.5,222.75,224.625,226.25,228.125,230.0,232.125,234.875,234.875,234.0,234.625
2018-04-10,199.875,211.375,216.625,219.5,221.625,223.75,225.5,227.0,228.75,230.75,232.75,235.375,235.375,234.5,235.0
2018-04-11,203.625,214.875,219.25,222.5,224.5,226.875,228.375,230.0,231.75,233.625,235.5,238.125,238.0,236.25,236.75
2018-04-12,202.875,215.625,221.375,224.875,226.75,228.875,230.625,232.0,233.75,235.875,237.875,240.375,240.625,239.0,239.375
2018-04-13,203.125,215.375,220.375,224.875,227.25,229.125,230.75,232.125,233.75,235.5,237.5,240.25,240.25,238.875,239.25
2018-04-16,202.0,214.875,219.75,223.0,225.25,227.5,229.125,230.875,232.25,234.0,235.875,238.5,238.375,238.125,239.0
2018-04-17,200.5,215.0,220.125,224.0,226.625,228.5,230.125,231.375,233.0,234.75,236.375,238.75,238.875,238.375,238.875
2018-04-18,203.125,216.625,222.0,225.875,228.25,229.75,231.125,232.625,234.5,236.125,238.25,240.75,240.625,239.75,240.125
2018-04-19,201.625,216.5,221.875,225.75,228.375,230.625,232.375,233.875,235.625,237.5,239.375,242.0,242.125,241.5,242.25
2018-04-20,201.125,215.5,220.5,225.25,227.375,229.875,231.5,233.375,235.25,237.5,239.375,241.5,241.5,240.125,240.375
2018-04-23,202.625,216.5,222.125,225.5,227.875,230.125,231.75,233.75,235.625,237.5,239.625,241.875,241.875,240.25,240.625
2018-04-24,198.75,214.125,219.625,222.875,225.625,227.75,229.875,231.5,233.25,235.125,237.125,239.5,239.5,238.5,238.875
2018-04-25,197.125,212.875,218.875,223.25,226.375,228.375,230.0,231.875,233.75,235.5,237.75,240.5,240.5,239.875,240.375
2018-04-26,196.5,211.625,217.75,222.75,225.875,228.125,229.875,231.625,233.625,235.375,237.375,239.875,239.875,239.5,240.0
2018-04-27,195.875,211.25,217.25,222.125,225.625,228.0,230.0,231.625,233.5,235.25,237.5,239.875,240.125,240.375,240.875
2018-04-30,194.625,211.0,217.0,222.625,227.0,229.625,231.125,232.75,234.375,236.25,238.375,241.0,241.125,240.875,241.125
2018-05-01,190.25,208.25,215.5,220.75,224.875,227.5,230.0,231.5,233.25,234.75,237.125,239.375,239.75,239.875,240.5
2018-05-02,190.25,208.5,217.0,222.5,226.625,229.625,231.25,233.0,234.5,236.125,238.25,241.0,241.125,240.875,241.375
2018-05-03,192.5,209.75,217.125,222.625,226.625,229.125,231.0,232.625,234.25,236.0,238.25,240.75,240.75,240.125,240.5
2018-05-04,196.875,211.625,218.875,223.875,227.5,229.625,231.5,232.625,234.0,235.5,237.375,239.75,239.875,239.25,239.5
2018-05-07,198.875,213.375,220.0,225.25,228.625,231.0,232.625,233.625,234.875,236.375,238.25,240.375,240.375,239.5,240.125
2018-05-08,198.375,213.0,220.0,225.0,228.875,231.25,232.5,233.75,235.125,236.75,238.5,240.25,240.375,239.375,239.75
2018-05-09,203.875,216.75,223.625,228.25,231.5,233.875,235.25,236.375,237.625,239.0,240.875,242.75,242.875,241.625,242.0
2018-05-10,206.625,217.5,224.25,228.5,231.75,233.75,235.25,236.25,237.375,238.5,240.25,241.875,241.875,241.0,241.25
2018-05-11,207.75,217.375,223.5,227.625,230.75,232.625,233.875,234.875,235.875,236.875,238.5,240.0,240.125,239.25,239.625
2018-05-14,208.375,217.5,223.5,228.0,231.0,232.625,234.125,235.0,235.75,236.625,238.5,239.875,240.0,238.875,239.25
2018-05-15,211.375,220.25,226.625,231.0,233.75,235.375,236.5,237.375,238.25,239.125,241.125,242.375,242.625,241.375,241.75
2018-05-16,215.625,223.125,227.625,231.5,234.0,236.0,237.125,238.25,239.125,240.125,242.0,243.125,243.125,242.0,242.25
2018-05-17,216.875,222.75,227.625,230.5,232.875,234.625,236.0,237.125,238.25,239.25,240.875,242.0,242.0,240.875,241.125
2018-05-18,216.75,222.5,226.25,228.875,231.375,233.0,233.75,234.75,236.0,237.125,239.0,239.875,240.0,238.75,239.125
2018-05-21,218.375,223.375,228.125,230.375,232.5,234.125,234.875,235.625,236.625,237.625,239.375,240.5,240.5,239.25,239.625
2018-05-22,220.625,224.875,228.75,230.625,232.625,234.0,234.875,235.75,236.625,237.5,239.125,240.375,240.375,239.25,239.625
2018-05-23,219.375,224.125,227.0,229.125,231.0,232.625,233.625,234.5,235.0,235.75,237.25,238.375,238.5,237.5,238.0
2018-05-24,218.625,222.5,225.625,228.375,229.875,231.375,232.25,233.125,233.875,234.75,236.375,237.75,237.75,236.0,236.375
2018-05-25,209.625,216.5,220.25,223.125,225.25,227.5,229.125,230.5,231.625,232.625,234.5,235.75,235.875,234.5,235.0
2018-05-28,209.625,216.5,220.25,223.125,225.25,227.5,229.125,230.5,231.625,232.625,234.5,235.75,235.875,234.5,235.0
2018-05-29,202.25,207.75,212.25,215.125,218.125,220.25,222.375,224.375,226.25,227.875,230.0,231.875,231.75,230.5,230.875
2018-05-30,207.25,212.125,216.25,220.125,223.625,225.25,226.5,227.75,229.0,230.375,232.375,233.75,233.75,232.5,232.875
2018-05-31,208.0,214.375,219.375,222.875,225.75,227.75,228.875,230.0,231.0,231.875,233.625,234.375,234.375,233.125,233.5
2018-06-01,208.25,216.0,221.5,225.75,228.5,230.5,231.75,233.0,233.875,234.875,236.375,237.125,237.125,235.625,236.0
2018-06-04,205.875,216.25,223.0,227.75,230.625,232.375,233.875,235.0,236.0,237.0,238.75,239.625,239.5,238.125,238.375
2018-06-05,203.875,214.375,220.75,226.5,229.875,232.125,233.875,235.0,236.0,237.0,238.875,239.875,239.75,238.5,238.875
2018-06-06,201.875,214.875,222.75,228.25,231.75,234.125,235.875,237.25,238.25,239.5,241.125,241.875,242.0,241.125,241.625
2018-06-07,208.25,217.75,224.25,228.0,231.125,233.375,234.5,235.625,236.625,237.5,238.875,239.75,239.75,238.875,239.375
2018-06-08,207.75,216.875,223.375,227.25,230.375,232.25,233.5,234.625,235.5,236.375,238.0,239.0,238.875,238.0,238.5
2018-06-11,207.875,217.75,223.5,228.0,231.125,233.125,234.75,235.875,236.875,237.75,239.375,240.25,240.25,239.625,240.125
2018-06-12,206.875,218.25,224.625,228.75,231.625,233.375,234.875,236.0,237.0,238.125,239.75,240.875,240.875,239.75,240.125
2018-06-13,211.375,220.0,225.75,229.875,232.375,234.125,235.375,236.125,237.125,238.0,239.375,240.0,240.25,239.375,239.625
2018-06-14,208.5,217.75,224.0,228.5,231.5,233.125,234.125,235.25,236.125,237.0,238.375,239.25,239.375,238.375,238.75
2018-06-15,202.25,215.0,222.5,227.75,231.125,232.75,234.0,235.5,236.625,237.5,239.0,240.125,240.125,239.0,239.5
2018-06-18,206.625,217.5,224.25,229.125,232.125,234.0,235.25,236.125,237.25,238.25,239.875,240.75,240.75,239.625,240.0
2018-06-19,204.125,216.0,223.0,228.125,231.375,233.0,234.25,235.25,236.25,237.25,238.75,239.625,239.75,238.25,238.5
2018-06-20,202.375,216.5,224.25,229.0,232.0,233.75,234.875,235.625,236.625,237.625,239.0,239.75,239.75,238.75,239.0
2018-06-21,201.875,215.875,223.125,227.75,230.75,232.75,233.875,234.875,235.875,237.0,238.375,239.375,239.375,238.5,238.875
2018-06-22,208.375,219.75,226.0,230.375,233.625,235.0,236.125,237.0,237.875,238.875,240.375,241.25,241.25,240.0,240.375
2018-06-25,207.0,218.875,225.25,229.25,231.875,233.5,234.75,235.625,236.75,237.625,239.0,239.875,239.875,239.0,239.5
2018-06-26,210.0,220.875,226.625,230.5,233.375,235.0,235.875,236.5,237.375,238.375,239.5,240.5,240.625,239.5,240.125
2018-06-27,213.625,221.75,226.875,229.875,232.25,233.875,234.5,235.375,236.125,237.0,238.375,239.375,239.375,238.375,238.875
2018-06-28,213.5,221.0,226.375,228.625,230.875,232.125,232.875,233.5,234.25,235.25,236.625,237.625,237.625,236.0,236.25
2018-06-29,216.125,223.75,228.0,230.625,233.0,234.25,235.0,235.875,236.375,237.0,238.25,239.0,239.0,237.625,238.0
2018-07-02,213.375,223.25,228.75,231.625,233.75,235.375,236.375,237.25,237.875,238.625,239.625,240.625,240.5,239.0,239.25
2018-07-03,214.0,223.5,229.125,231.75,233.75,234.875,235.75,236.625,237.5,238.125,239.125,240.25,240.25,238.375,238.75
2018-07-04,214.0,223.5,229.125,231.75,233.75,234.875,235.75,236.625,237.5,238.125,239.125,240.25,240.25,238.375,238.75
2018-07-05,218.125,226.875,231.25,234.0,235.625,236.375,236.875,237.375,238.0,238.5,239.375,240.25,239.875,238.5,239.0
2018-07-06,218.5,227.75,231.5,234.125,235.875,237.0,237.5,238.0,238.625,239.125,239.5,240.125,239.875,237.625,238.5
2018-07-09,219.75,228.625,233.125,235.75,237.25,238.0,238.5,238.625,239.125,239.5,239.875,240.125,240.25,237.625,238.375
2018-07-10,221.25,229.25,233.0,235.0,236.5,237.125,237.5,237.625,238.25,238.875,239.375,239.625,239.375,237.0,237.625
2018-07-11,212.625,224.75,229.875,233.0,234.75,235.75,236.125,236.5,237.125,237.875,238.5,238.625,238.625,236.375,237.125
2018-07-12,206.375,220.75,227.5,231.5,233.5,234.625,235.375,236.125,237.0,237.75,238.5,238.75,238.875,236.5,237.25
2018-07-13,207.625,221.875,228.75,232.75,234.875,236.0,236.75,237.25,238.125,238.875,239.25,239.25,239.0,236.25,237.125
2018-07-16,196.125,215.625,224.625,230.125,233.0,234.625,235.625,236.125,237.125,238.25,238.875,239.0,238.75,236.75,237.5
2018-07-17,197.375,215.75,223.875,229.0,232.0,233.625,234.375,235.0,235.75,236.625,237.5,237.5,237.375,235.75,236.5
2018-07-18,197.0,215.0,223.125,227.75,230.625,232.25,233.125,233.875,234.75,235.75,236.5,237.125,236.875,235.5,236.5
2018-07-19,195.125,214.25,222.25,227.25,230.25,231.875,232.625,233.25,234.0,234.875,235.75,236.25,236.0,235.0,235.75
2018-07-20,194.25,214.0,222.625,227.75,230.625,232.375,233.375,234.5,235.125,236.0,237.0,237.625,237.5,236.625,237.5
2018-07-23,193.625,212.0,220.625,226.75,230.125,232.125,233.75,235.125,235.875,236.75,237.75,238.625,238.625,237.625,238.625
2018-07-24,193.875,211.375,219.875,225.875,229.5,231.625,232.875,234.5,235.75,236.875,238.0,239.0,239.125,237.875,238.625
2018-07-25,196.625,213.25,220.875,226.625,230.375,232.625,234.25,235.75,236.625,237.5,238.625,239.5,239.875,238.75,239.5
2018-07-26,197.375,214.25,221.5,226.625,230.25,232.125,233.625,235.0,236.125,237.0,238.25,239.375,240.125,238.875,239.5
2018-07-27,197.125,214.625,222.0,226.75,230.125,232.125,233.75,235.125,236.375,237.375,238.625,239.875,240.75,239.25,239.875
2018-07-30,197.625,214.875,222.25,227.875,231.25,233.25,234.625,235.75,237.125,238.125,239.375,240.625,241.875,240.375,241.125
2018-07-31,195.25,212.875,220.625,226.625,230.5,232.875,234.25,235.375,236.625,237.625,239.125,240.5,242.25,241.125,241.875
2018-08-01,192.25,211.125,219.75,226.625,230.75,233.25,234.875,236.25,237.625,238.875,240.5,242.125,243.75,242.875,243.5
2018-08-02,194.25,212.5,220.75,226.375,230.125,232.5,234.5,236.0,236.875,238.125,239.625,241.25,242.375,242.25,242.75
2018-08-03,194.25,212.5,220.625,225.625,229.5,231.875,233.875,235.0,236.0,237.125,238.5,239.875,240.875,240.5,241.0
2018-08-06,195.5,212.75,220.25,225.0,228.5,231.0,233.0,234.25,235.375,236.5,238.0,239.125,240.0,239.125,239.625
2018-08-07,198.0,214.25,222.125,227.125,230.625,233.0,234.75,235.875,236.875,237.875,239.25,240.25,241.0,240.125,240.625
2018-08-08,191.625,211.5,219.375,224.875,228.625,231.125,233.125,234.625,235.75,236.875,238.5,239.75,240.75,239.875,240.375
2018-08-09,192.0,210.75,218.625,223.875,227.5,230.0,231.625,233.125,234.375,235.625,237.125,238.375,239.5,238.75,239.125
2018-08-10,196.625,212.875,219.625,224.75,228.0,230.5,232.125,233.25,234.125,234.875,236.125,237.5,238.375,237.75,238.375
2018-08-13,195.5,212.625,219.875,224.375,227.75,230.0,231.75,232.625,233.75,234.375,235.875,237.125,238.125,238.0,238.5
2018-08-14,196.5,213.5,220.375,225.0,228.125,230.0,231.625,232.5,233.25,234.25,235.625,236.875,237.75,237.75,238.25
2018-08-15,194.0,212.75,219.875,224.125,227.0,229.0,230.5,231.625,232.5,233.375,235.0,236.25,237.0,236.625,237.25
2018-08-16,194.25,212.875,220.375,223.875,226.625,228.875,230.5,231.625,232.625,233.5,235.0,236.0,237.0,236.875,237.375
2018-08-17,195.25,212.75,220.0,224.0,227.0,229.0,231.0,232.0,232.75,233.625,235.25,236.25,237.125,236.875,237.5
2018-08-20,197.0,213.25,220.125,223.75,226.625,228.375,229.875,231.0,231.875,232.625,234.375,235.375,236.25,236.0,236.5
2018-08-21,198.0,213.75,220.75,224.875,227.375,229.0,230.5,231.75,232.375,233.375,234.875,235.875,236.875,236.5,236.875
2018-08-22,203.75,215.875,221.375,224.875,227.75,229.375,230.75,231.75,232.5,233.5,234.75,235.625,236.75,236.625,237.0
2018-08-23,203.875,216.75,222.25,225.75,228.25,230.125,231.125,232.0,232.875,234.0,235.125,236.0,237.125,237.25,237.5
2018-08-24,207.25,218.625,223.375,226.875,229.125,230.875,231.875,232.875,233.625,234.75,236.0,237.0,237.75,237.625,238.0
2018-08-27,208.375,219.25,224.375,227.375,229.875,231.625,233.125,234.0,234.875,235.875,237.0,237.875,238.75,238.5,238.875
2018-08-28,208.5,219.375,224.75,228.25,230.625,232.5,233.75,234.875,235.75,236.75,238.0,238.625,239.25,239.125,239.5
2018-08-29,212.5,221.375,226.0,229.5,231.75,233.375,234.625,235.625,236.5,237.5,238.875,239.625,240.0,239.75,240.125
2018-08-30,216.5,224.375,227.125,228.75,230.625,232.0,233.25,234.25,235.25,236.125,237.375,238.375,238.875,238.875,239.375
2018-08-31,217.0,224.25,226.25,228.0,229.375,230.875,231.625,232.625,233.5,234.375,235.875,237.0,237.625,237.75,238.0
2018-09-03,217.0,224.25,226.25,228.0,229.375,230.875,231.625,232.625,233.5,234.375,235.875,237.0,237.625,237.75,238.0
2018-09-04,220.125,224.125,225.75,227.75,229.5,231.0,232.125,233.25,234.375,235.375,236.875,238.125,238.875,238.75,239.0
2018-09-05,218.25,222.75,224.75,226.625,228.125,229.625,231.0,232.25,233.5,234.5,236.25,237.375,238.75,238.5,238.75
2018-09-06,217.75,221.5,223.375,224.5,226.375,228.0,229.375,230.875,232.125,233.25,234.875,236.125,237.75,237.75,237.875
2018-09-07,223.125,225.875,227.375,228.375,229.375,230.5,231.75,232.5,233.5,234.5,235.875,237.125,238.375,238.375,238.875
2018-09-10,224.375,225.25,226.5,227.375,228.75,229.75,230.875,231.875,232.875,233.875,235.125,236.5,237.75,237.625,238.0
2018-09-11,229.375,228.125,228.875,230.125,231.5,232.375,233.625,234.5,235.25,236.0,237.25,238.375,239.25,239.25,239.625
2018-09-12,228.75,228.375,229.5,230.75,231.875,232.625,233.375,234.0,234.75,235.75,237.125,238.5,239.25,239.125,239.375
2018-09-13,219.625,222.375,224.375,226.875,228.875,230.0,231.125,232.25,232.875,234.0,235.25,236.5,237.625,237.75,238.0
2018-09-14,218.375,222.0,225.25,227.875,230.0,231.125,232.0,232.875,233.75,234.625,235.875,237.125,238.125,238.25,238.625
2018-09-17,218.0,221.875,224.75,227.25,228.875,230.5,231.5,232.5,233.375,234.5,235.75,236.75,237.625,237.625,237.875
2018-09-18,221.25,223.25,226.75,229.625,231.625,233.0,234.125,235.125,236.25,237.25,238.5,239.75,240.5,240.75,241.25
2018-09-19,225.0,226.75,228.625,230.875,232.625,233.875,235.25,236.125,237.0,238.25,239.375,240.5,241.375,241.625,241.875
2018-09-20,225.875,226.375,228.125,230.75,232.625,234.125,235.25,236.5,237.625,238.625,240.0,241.125,242.0,242.125,242.375
2018-09-21,225.375,226.25,228.5,231.0,232.875,234.5,235.75,237.0,238.0,239.0,240.5,241.625,243.125,243.125,243.375
2018-09-24,229.375,228.125,229.75,231.875,233.625,235.125,236.25,237.375,238.375,239.375,241.125,242.25,243.375,243.25,243.5
2018-09-25,229.75,229.375,230.375,232.625,234.375,235.625,236.625,237.625,238.5,239.5,240.875,242.125,243.375,243.375,243.625
2018-09-26,229.0,229.0,229.875,231.25,233.0,234.125,235.125,236.0,236.875,237.75,239.375,240.5,241.625,241.625,241.875
2018-09-27,231.625,230.5,231.125,231.75,233.25,234.125,235.125,235.875,236.875,237.625,238.875,240.125,241.375,241.375,241.625
2018-09-28,232.75,231.375,231.375,232.0,233.375,234.375,235.0,235.75,236.625,237.5,238.75,239.75,240.75,240.625,240.75
2018-10-01,236.625,233.625,233.0,232.875,233.625,234.375,235.125,235.875,236.625,237.25,238.25,239.25,240.125,240.25,240.625
2018-10-02,234.875,231.25,231.0,232.0,232.875,233.625,234.25,234.875,235.5,236.25,237.375,238.0,239.0,239.125,239.375
2018-10-03,237.0,233.5,233.625,234.125,235.125,236.0,236.75,237.375,238.125,239.125,240.25,241.0,241.875,241.875,242.25
2018-10-04,236.5,232.75,232.25,232.375,233.375,234.375,235.125,236.0,237.0,238.125,239.25,240.25,241.5,241.5,241.875
2018-10-05,234.125,232.0,231.75,232.0,233.0,234.5,235.5,236.5,237.5,238.75,239.875,241.0,242.0,241.875,242.125
2018-10-08,234.125,232.0,231.75,232.0,233.0,234.5,235.5,236.5,237.5,238.75,239.875,241.0,242.0,241.875,242.125
2018-10-09,234.125,232.125,232.0,231.75,232.75,234.0,235.0,235.875,237.125,238.25,239.375,240.625,241.75,241.625,241.75
2018-10-10,227.5,228.125,228.75,229.25,230.375,231.625,232.875,234.0,235.25,236.5,237.875,239.125,240.625,240.375,240.75
2018-10-11,213.125,218.5,220.75,223.75,225.625,227.5,229.125,230.75,232.25,233.625,234.875,236.125,237.625,237.625,238.0
2018-10-12,216.0,220.125,222.375,224.625,226.625,228.25,229.75,231.25,232.5,233.875,235.0,236.125,238.0,238.0,238.375
2018-10-15,218.25,221.625,223.375,224.875,226.5,228.125,229.5,230.875,232.5,233.75,235.125,236.5,238.25,238.0,238.375
2018-10-16,221.125,222.875,224.375,225.625,226.75,228.5,229.75,231.125,232.5,233.875,235.125,236.75,238.25,237.875,238.375
2018-10-17,217.0,220.375,222.125,225.0,226.75,228.5,229.75,231.25,232.875,234.375,236.125,237.75,239.125,238.75,239.125
2018-10-18,213.75,219.125,221.25,223.125,224.5,226.125,227.625,229.25,230.875,232.375,234.0,235.875,237.0,236.75,237.125
2018-10-19,216.625,220.375,222.25,223.875,225.5,227.125,228.375,229.75,231.125,232.625,234.25,236.0,237.125,236.875,237.375
2018-10-22,216.125,220.0,222.125,224.0,225.375,226.875,227.875,229.25,230.625,232.0,233.75,235.5,236.875,236.375,236.875
2018-10-23,205.75,213.5,217.5,220.25,222.625,224.25,225.875,227.5,228.875,230.125,231.75,233.5,234.875,235.0,235.375
2018-10-24,202.125,210.25,214.0,217.0,219.625,221.5,223.25,224.875,226.375,228.0,229.5,231.375,233.0,233.0,233.5
2018-10-25,201.375,208.375,212.625,215.625,218.125,219.875,221.5,222.875,224.0,225.625,227.25,229.0,230.375,230.375,230.875
2018-10-26,203.375,211.25,214.875,217.625,220.125,221.875,223.125,224.375,225.5,226.875,228.375,230.0,231.375,231.625,232.0
2018-10-29,203.5,210.5,214.0,217.0,219.25,221.0,222.5,223.75,225.125,226.5,228.25,230.0,231.625,231.625,232.125
2018-10-30,200.875,208.875,212.875,215.625,218.25,220.0,221.625,223.0,224.5,226.0,227.5,229.375,231.125,231.125,231.75
2018-10-31,195.25,207.125,212.0,215.375,217.75,219.75,221.5,223.0,224.75,226.375,228.25,230.25,232.0,232.25,232.75
2018-11-01,191.625,203.875,209.0,212.25,215.0,216.875,219.0,220.375,222.0,223.375,225.25,227.375,229.25,229.5,230.375
2018-11-02,191.75,205.0,210.625,215.625,218.5,220.625,222.5,224.0,225.375,226.875,228.875,230.5,232.5,232.625,233.25
2018-11-05,191.5,205.875,212.125,216.25,219.375,221.5,223.5,224.75,226.25,227.75,229.5,231.25,233.125,233.5,234.125
2018-11-06,191.125,206.25,213.125,217.0,220.125,222.125,223.75,225.25,226.875,228.5,230.5,232.375,234.125,234.375,234.875
2018-11-07,187.75,204.75,212.75,217.75,221.125,223.125,224.875,226.5,228.125,229.75,231.625,233.375,235.125,235.125,235.625
2018-11-08,186.0,204.5,211.875,216.375,219.875,222.0,223.5,225.0,227.0,228.625,230.5,232.375,234.0,234.25,234.875
2018-11-09,184.125,203.125,210.0,213.875,217.0,219.5,221.25,222.75,224.375,226.125,228.125,229.875,231.5,232.0,232.75
2018-11-12,184.125,203.125,210.0,213.875,217.0,219.5,221.25,222.75,224.375,226.125,228.125,229.875,231.5,232.0,232.75
2018-11-13,175.875,199.0,206.875,211.625,215.0,217.125,218.875,220.375,222.25,224.0,226.25,228.0,229.75,230.375,231.25
2018-11-14,175.875,198.375,205.75,209.75,212.875,215.0,216.75,218.375,220.25,222.25,224.375,226.125,227.875,228.375,229.375
2018-11-15,178.25,198.625,205.625,210.0,213.25,215.375,217.25,218.75,220.375,222.25,224.25,226.25,228.25,229.375,230.375
2018-11-16,181.625,201.75,208.25,211.875,215.125,217.25,218.625,220.375,222.0,223.625,225.875,228.0,229.75,230.75,231.625
2018-11-19,180.0,199.0,206.125,209.875,212.75,214.75,216.75,217.75,219.25,220.875,222.75,224.75,226.875,228.125,229.125
2018-11-20,169.25,192.75,201.625,206.875,210.125,212.0,213.375,214.875,216.5,218.375,220.625,222.625,224.875,226.25,227.375
2018-11-21,169.875,192.75,201.25,206.375,209.375,211.875,213.875,215.875,218.125,220.0,222.0,223.875,226.125,227.25,228.25
2018-11-22,169.875,192.75,201.25,206.375,209.375,211.875,213.875,215.875,218.125,220.0,222.0,223.875,226.125,227.25,228.25
